Post_ID,Comment,Icon,Comment_ID,Label
17,t vô đó ở ch gặp trg hợp đó,,436,Neutral
17,bạn có hút ko đó phú quốc,,437,Negative
17,họ nói đúng mà em,,438,Neutral
17,m nghe chưa minh nhật,,439,Neutral
17,nghe rõ,,440,Neutral
17,cho tui hỏi sao mđ nhóc học qsu ở trường zị,,441,Neutral
17,học lí thuyết ở hội trường a còn thực hành thì đi qsu,,442,Neutral
17,tsao é,,443,Neutral
17,nói chứ hồi mình học zui xỉu,,444,Neutral
17,đừng nghiện nữa,,445,Negative
17,ề m đi về sẽ có cfs như ri dành cho m,,446,Neutral
17,ae còn nhớ cái bát hương k,:),447,Postive
17,ch hút cái khác là may lắm rồi phúc khang,,448,Negative
17,viết cfs như d cho xe khách đi,=),449,Postive
17,mă xin lun í,,450,Neutral
17,tại tìm chỗ khác hút là bị túm cái đầu liền ó,,451,Negative
17,văn hóa due của bọn tôi đấy,,452,Neutral
17,nói ông chứ nói ai,,453,Neutral
17,nói điên gì đấy tui là người thực thi công lý ở due ông,,454,Neutral
17,m coi lại đi kìa để ngta nói thế mày,,455,Neutral
17,y sì,,456,Neutral
17,trưởng thành quá,,457,Postive
17,quạ khen,,458,Postive
17,bé xin lỗi,,459,Negative
17,biến đi em,,460,Negative
17,bớt b,,461,Negative
17,m vô phòng t m nói kiểu v thử xem,,462,Negative
17,dễ đấm b hì,,463,Negative
17,rút cái ống thở của m ra,,464,Negative
17,thằng nào viết cho a cái tên coi nà thứ gặp ôm nó phát,,465,Negative
17,em định tag anh để anh tìm coi thằng nào viết đấy anh à,,466,Neutral
17,phải thương anh lắm mới viết ra được những câu như này hi,,467,Postive
17,thế thì em không thương anh đâu,,468,Negative
17,anh bíc em thích tia iuvi gòi,,469,Postive
17,em cảm ơn,,470,Postive
17,em nghĩ giang đó anhh,,471,Neutral
17,anh cũng nghĩ là nó viết lắm,,472,Neutral
17,đr lỗi là của g hết nên a lâm bt thứ làm gì rồi chứ,,473,Negative
17,hóa ra là do anh g,:),474,Postive
17,nếu mà gặp a cho phát thì em nguyện viết bài ạ,,475,Neutral
17,a viết bài lung đi anh,,476,Neutral
17,điều tiếc nuối nhất của anh trong đêm đi quân sự là chưa cho em thêm lỗ,,477,Negative
17,a ko phải là ng duy nhất tiếc đâu,,478,Postive
17,em con sao em trốn gấp đi chứ mai anh lâm lên ảnh chọc cho mấy nhát,,479,Negative
17,ulatr ai viết chớ hong phải elm anh ơiiiiii,,480,Neutral
17,thọng cây thuốc vô họng nó,:),481,Negative
17,một thời đã xa,:(,482,Negative
18,khongiuroi,,483,Negative
18,buồn quá buồn mọi thứ,,484,Negative
18,mắc cười quá tôi đã cười tét nách,,485,Postive
18,ko,,486,Neutral
18,iu ko nổi,,487,Negative
18,hẹn gặp bạn tại dueiuoi,,488,Postive
18,năm còn nhẹ năm không biết,,489,Neutral
18,hệ tư tưởng mới nè,,490,Neutral
18,chi nhánh miền trung của cty,,491,Neutral
18,muê chữ ê kéo dài,,492,Postive
18,muê mà s không đi học,,493,Negative
18,chê,,494,Negative
18,á à thì ra ad cũng là đồng nghiệp công ty ha,,495,Neutral
18,nguyễn ánh vân dueiuoi nè,,496,Neutral
18,lờ,,497,Negative
18,iu ơi này hay bị deadline dí quá,,498,Negative
18,tin juan ko anh để đi kể,,499,Neutral
19,phải phòng không,,500,Neutral
19,mình thay mặt bé điên xin lỗi bạn ạ huhu,,501,Negative
19,mình là hồng duyên mình xin thay mặt khánh chi xin lỗi phòng nơi mà có tổng tài,,502,Negative
19,duyênn không bạn đâu có xinh đâu,,503,Negative
19,duyênn với cả bạn khánh chi không có lỗi nhé,,504,Negative
19,ok tôi xin lỗi bạn tôi đã chỉnh sửa,,505,Negative
19,duyênn xin lỗi là xong à,,506,Negative
19,yêu được hoq nèk,,507,Postive
19,duyênn đi về ok,,508,Neutral
19,đề nghị nhỏ tiếng,,509,Negative
19,lỗi tui lỗi tui trần thanh nhã,,510,Negative
19,lỗi tại cái nồi,,511,Negative
19,cái bụng hại cái thân,,512,Negative
19,chắc là ko cho các bạn mượn nồi nên các bạn viết cfs đó,,513,Negative
19,ren mà lì đến nỗi được lên thế ni luon hả,:),514,Neutral
19,tr oi nguyên phòng được thế đức là ngủ thẳng cẳng nha chị,:),515,Neutral
19,k ngủ mà còn lì là trở thành thế kiểm điểm đó,,516,Negative
19,a quậy quá e ngủ hổng được,,517,Negative
19,dạy lại ảnh đi em,,518,Negative
19,phải bây k,:),519,Neutral
19,các chị có thể bớt ồn hơn được khum,,520,Negative
19,hát kraoke hơi ồn,,521,Negative
19,hát nhạc thất tình mà còn hát to nữa,,522,Negative
19,tao lạy kk,,523,Negative
19,mình bthuong một xíu được không,,524,Negative
19,gặp mí chí phòng là khum bthuong được,:(,525,Negative
19,mái tóc đó còn đou,,526,Negative
19,bạn đúng không,,527,Neutral
19,chắc chắn hai này gòi tui xác nhận nhé,,528,Neutral
19,sao z,,529,Neutral
19,không thể chối cãi,,530,Neutral
19,ni đồng hương mà k bao che em z,=(,531,Negative
19,em bị oan,,532,Negative
19,xin lũi vì cười to mò,,533,Negative
19,t có nói chi đâu,:>,534,Neutral
19,trung đội trưởng dô xin lỗi bạn liền kìa,,535,Negative
19,ồn nhất chứ ai,=),536,Negative
19,chăm chỉ sống heo thỳ ngủ trước luôn chớ ồn chi nỏi,,537,Neutral
19,thay mặt trung đội trưởng của trung đội xin lỗi các bạn rất nhiều nếu biết sớm hơn mình đã rỏ mõm của nguyễn thế đức và trần thanh nhã lại sớm rồi ạ,,538,Negative
19,lỡ ồn xí chi căng nà,,539,Negative
19,cũng m,,540,Neutral
19,có khi là mỏ m đó,,541,Negative
19,tiếng bẹp tay cũng làm bạn mất ngủ,,542,Negative
19,quen k b,=),543,Negative
19,ta tầng không liên quan bạn,,544,Negative
19,mà bic phòng nào r chớ,=),545,Neutral
19,mày chứ ai nữa,,546,Negative
19,ác quá tui đi ngủ,,547,Negative
19,tém lại bạn ơii,,548,Negative
19,mình khu b mà bạn,,549,Neutral
19,có mấy đứa th mà tối mô cũng xôm hếc cí tầng,,550,Negative
19,đi cùng đợt có nam như mình chắc khủng hoảng tâm lý quá,:(,551,Negative
19,xin lỗi các bạn khóa cùng toai,,552,Negative
19,chtoi im lặng mà,,553,Negative
19,đội trưởng đội làm ồn,,554,Negative
19,ai làm ồn chứ toi kh có,,556,Negative
19,tôi có bằng chứng cô hát kara làm ảnh hưởng đến thính giác của tôi,,557,Negative
19,chắc là do phận là con gái chưa một lần yêu ai,=),558,Negative
19,hay thế mà ru cho b ấy ngủ nữa,,559,Postive
19,xin infor chuộc lỗi,,560,Negative
19,chả cho,,561,Negative
19,hư,,562,Negative
19,ý ồn quá mik chẳng học bài gì đc lun,,563,Negative
19,tung ảnh nóng lên ngồi đó mà học baìii,,564,Negative
19,đi quân sự mặc áo khoác đc khum mọi người đó mình thấy hơi mệt trong người,,565,Negative
19,nhỏ cái mỏ dùm,,566,Negative
19,lên gường,,567,Neutral
19,hay là còn xòe bài,,568,Neutral
19,ai chứ tui im lặng lắm nghen,:),569,Postive
19,hí nhỏ nhỏ thoi nghe,,570,Negative
19,qua xin lỗi liền đi,:<,571,Negative
19,m ồn phải không,=),572,Negative
19,t chăm ngoan đi ngủ trước,=),573,Postive
19,kh lẽ tag cả phòng h,,574,Negative
19,đọc mật khẩu sẽ gay đi thì tụi mình nín mỏ cho nhé,:),575,Negative
19,r luôn,,576,Neutral
19,em đúng là học trò của cô giáo nhỉ,,577,Neutral
19,học trò nhớ bài quá cô giáo rất vui,,578,Postive
19,r luôn mang tiếng cả phonhf luôn,,579,Negative
19,r luôn họ đánh giá tao chừ,,580,Negative
19,đứa nào khui cho họ biết,,581,Negative
19,ai biếc gì đâu,,582,Neutral
19,k quen mấy bạn này nha,,583,Negative
19,chúng toi k làm gì cả ạ,,584,Negative
19,tầng anh đó êm,=),585,Postive
19,thì ra là trung đội,,586,Neutral
19,nào nào suỵt suỵt ai biết gì đâu,=),587,Negative
19,mài tệ,,588,Negative
19,im lặng đi tầng kìa tiểu đội trưởng mặc dù chưa đi nhưng tầng đã on top,,589,Negative
19,em xin lỗi ạ,,590,Negative
19,la nhỏ thôi,,591,Negative
19,me chua lắm,,592,Negative
19,tụi t chưa làm đục nước lắm,,593,Negative
19,mấy c cũm đâu có vừa dìi,,594,Negative
19,còn ngồi tám là hiễu roi,,595,Neutral
19,mỏ m ồn nhứttt,,596,Negative
19,còn nhớ kỉ niệm di quân sự của ae mình ko,:),597,Postive
19,ngủ đắp chăn ăn mì tôm uống bia đđđ,,598,Postive
19,rk là ko nhớ sự tích cô bé bứt lông,:),599,Postive
19,t chỉ nhớ sự tích chàng trai nói cút,,600,Negative
19,cái mỏ tám chuyện quánh bài,,601,Negative
19,tám nhỏ nhỏ sợ họ nghe oánh bài có hôm,-.-,602,Negative
19,xin lỗi bạn đi em,,603,Negative
19,bà cũng có gì,,604,Neutral
19,xin lôĩi ạ khoong có lần sau luonnn r,,605,Negative
19,k phải lỗi tại em là do trời sai khiến nên ta ồn cùng nhau,,606,Negative
19,nói câu hợp ý thế toàn qua rủ toy đi chơi k,:),607,Postive
19,oan ức quá,,608,Negative
19,thành tâm dập đầu xl bạn,,609,Negative
19,dập đầu xin lỗi bạn,:(,610,Negative
19,chắc tại chơi lá ko rủ bạn á,,611,Negative
19,bạn sống healthy quá mình chạy theo k kịp,,612,Postive
19,mỏ ni ra chứ đâu,,613,Neutral
19,mỏ anh á tổng tài của e,,614,Neutral
19,toy bị oan huhuuuu,,615,Negative
20,mắc chi nói đúng thế,,616,Postive
20,nói đúng lại còn nói to,,617,Postive
20,chéc đin lung á tr ơi,,618,Postive
20,omg lâu lắm rồi mới vô lại page này,,619,Postive
20,hqua tính tag m á,,620,Neutral
21,ạ,,621,Neutral
21,cũng ước đc như vậy,,622,Postive
21,mình quyết định tối nay phải đi đánh bài,:),623,Postive
21,ai mới ot về giơ tay lên coi,,624,Postive
21,hong dám,:),625,Negative
21,ai rủ đi cafe học bài giơ tay,,626,Postive
21,off hết đi nếu bị đuổi việc thì năm nữa mới nhận được giấy quyết định,,627,Negative
21,di an ca vien chien,:),628,Postive
21,đừng coi thường nỗ lực đạp xe của tôi v chứ,,629,Postive
21,giỏi z trời,,630,Postive
21,hèn chi ngủ mãi k chịu dậy,,631,Negative
21,ngày đặc biệt nên ngủ ngon hẳnnn,,632,Postive
21,nói như bth siêng học lắm z đó,,633,Negative
21,hôm nào chả nằm chơi tới tối mà làm như đâu siêng lắm,,634,Negative
22,ad nói hay nị,,635,Neutral
22,trọn vẹn nơi mình,,636,Neutral
22,thì chia tay đi,,637,Negative
22,phàm những chuyện liên quan tới ny thì thành nyc hết cho lẹ,,638,Negative
22,nói hay lắm cho tương tác,,639,Postive
22,vào việc thôi tố nga,,640,Neutral
22,cảm ơn vì đã không đợi nguyễn trọng thăng,,641,Negative
22,đi tình nguyện để tìm ny lmj hốt ẻm kìa,,642,Postive
22,dt muốn khóa mấy tiếng nói đi,,643,Neutral
22,cảm ơn cô vì cho về sớm,,644,Postive
22,mọi người giúp em tìm infor bạn nam tên nguyễn thế lực học due với ạ làm bên mảng logistic năm ngoái em tìm được tt nhưng k giữ liên lạc bạn đi tàu chung chuyến huế với em em cảm ơn mn nhiều ạ,,645,Postive
22,hello bạn nha ad nghĩ rằng việc bạn thích ai đó đặc biệt là người đó giỏi hơn và có sự thu hút hơn mình bạn nên coi đó là động lực để cố gắng phát triển bản thân qua từng ngày người ta giỏi bạn cũng có thể giỏi người ta có nhiều mối quan hệ xung quanh bạn cũng hãy mở rộng mqh của mình thậm chí bạn còn có thể làm tốt hơn như vậy bạn hãy nhìn vào hướng tích cực rằng người ta thu hút như thế hẳn nhiên họ cũng muốn kết bạn với những người giống họ và bạn cũng đừng vì người khác mà lệch khỏi quỹ đạo riêng của mình hãy cố gắng phấn đấu chỉ cần tốt hơn bản thân mình ngày hôm qua chút thôi thì đã là sự thành công rồi đó cứ tập trung vào chính bản thân bạn mỗi ngày bạn nha,,646,Postive
22,suy cho cùng thì độc thân vẫn là sự lựa chọn tuyệt vời nhất,,647,Postive
23,ib hdan cho,,648,Neutral
23,năm ni từ sẽ bắt đầu thi á bạn,,649,Neutral
23,are,,650,Neutral
23,bạn vào mục đào tạo để xem kế hoạch năm học là có nhé,,651,Neutral
23,hình như quá hạn thì kh rút được nửa đâu cũng học tuần rồi mà,,652,Neutral
23,học đi sao đâu học thuộc đi thi là ổn áp ib c cho tlieu học,,653,Neutral
23,chị nói đúng rồi đó học đi em tài liệu của chị bao a đó,,654,Postive
23,mày đúng không,,655,Negative
23,bình thường học di auki mà,,656,Neutral
23,học đi emm dki cả lsd ktct với cnxh còn qua được kì mà,,657,Postive
23,khánh anh ơi tư vấn cho em nìa,><,658,Neutral
23,không đc á,,659,Negative
23,cùng câu hỏi nhma điểm như này thì thấp quá sợ kéo k lên nổi bạn tính điểm thử xem,,660,Negative
23,không được á thường nếu lên thì hơn xí là cao rồi chứ ko lếch nỗi ớ,,661,Negative
23,có ai đang học song bằng kh ạ muốn học song bằng thì làm cách nào ạ,,662,Neutral
23,cách gia hạn mượn sách ở thư viện onl kiểu gì ạ,,663,Neutral
23,cho em hỏi năm nay thi cuối kì ii thì sẽ rơi vào tầm tháng nào đầu tháng cuối tháng giữa tháng ạ và năm ngoái các anh chị thi vào thời điểm nào ạ,,664,Neutral
23,em muốn tìm bạnanh chị chung đam mê vẽ vời ạ digital càng tốt vì em đang cần người dạy,=),665,Postive
23,bạn nào cần thi cntt cb và học nc tại tt flic thì gộp chung vs mình nhé,,666,Postive
23,cả nhà ơi cho e hỏi e lỡ qua hạn rút học phần r ạ h e làm đơn thì có rút đc kh vs cả làm như nào ạ,,667,Neutral
23,gửi bạn có face trang bắp bạn cute dễ thương vậy ạ xin hỏi bạn có người yêu chưa chứ mình thấy bạn xinh vậy mà chỉ dám nhìn bạn từ xa thôi ạ nhưng bạn lỡ làm hồn mình hay đi mất tiêu rồi,,668,Postive
23,mọi người giúp em tìm infor bạn nam tên nguyễn thế lực học due với ạ làm bên mảng logistic năm ngoái em tìm được tt nhưng k giữ liên lạc bạn đi tàu chung chuyến huế với em em cảm ơn mn nhiều ạ,,669,Postive
23,hiện giờ em rối quá xin viết lên đây các anh chị về trước giải đáp giúp em ạ chuyện là em sinh viên hiện đang đi thực tập hồ sơ thực tập em đã nộp cho khoa từ lâu nhưng nay em phát hiện mình viết sai và không được chấp nhận bài điều đó có ảnh hưởng nhiều đến kết quả thực tập và có xảy ra trường hợp hủy bỏ thực tập hoặc f cuối kỳ không ạ cảm ơn mọi người ạ,,670,Negative
23,mọi người cho em hỏi là mình rớt môn tiếng anh thì bây giờ mình phải đăng ký học lại môn đó rồi mới được nộp bằng để pass hay là mình không cần đăng ký học lại và vẫn nộp bằng để pass được môn ta mình bị rớt đó ạ em cảm ơn,,671,Negative
23,choa mình xin info bạn nam mặc áo đỏ đeo kính đen học english elementary cô an phương lớp hôm nay níu bạn có bồ rùi thì cho tui sorri nha,,672,Negative
23,em là sinh viên trường khác và có ý định muốn chuyển sang trường mình dạ nếu muốn chuyển qua trường mình thì cần phải đáp ứng những yêu cầu gì vậy ạ mong ac giải đáp em xin cảm ơn ạ,,673,Neutral
23,chào mọi người em là sinh viên ngành tmđt hiện đang học năm hiện tại em còn đang rất mông lung không biết sau này ra trường sẽ làm những công việc gì em đang thiên hướng về marketing vì lập trình và dữ liệu học không tốt có anhchị nào đã và sắp ra trường đi làm cho em hỏi anhchị đã làm việc ở những vị trí nào và cần trang bị kiến thức kỹ năng gì để có thể làm những công việc đó ạ em cảm ơn mọi người ạ,,674,Neutral
