Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
43,P_CFS,43,2/19/2024 20:00,cảnh_báo sinh_viên tìm việc_làm thêm review trải nghiệm từng tham_gia tổ_chức dana crypto capital vào dana để hiểu thêm về tầm quan_trọng của việc học tổ_chức đầu_tiên về cách_thức hoạt_động mời_chào đối_tượng hướng đến là các bạn sinh_viên đang có nhu_cầu tìm việc_làm hoặc bạn_bè giới_thiệu ban_đầu như các bài tuyển_dụng thì tuyển marketing để dụ các bạn lên tìm_hiểu nhưng thực_chất là để kiếm nhà đầu_tư khi thấy bạn đã có đủ ý_chí khát_khao kiếm tiền hay nói_thẳng là tẩy_não thành_công thì sẽ nói cho bạn về việc đầu_tư đặc_biệt thời_gian này họ nhắc_nhở bạn không được nói với gia_đình bạn_bè sau khi đã được trao cơ_hội đầu_tư thì phải xoay vốn tối_thiểu triệu với một sinh_viên thì lấy đâu ra không sao dana sẽ dạy làm_giàu nhanh_chóng không làm mà vẫn có_ăn một là lừa cha dối mẹ bằng cách xin tiền học bảo làm hỏng laptop phải đền gần đây là fake bill của trung_tâm tiếng anh ielts fighter hai là đi vay nặng_lãi lúc này bạn chỉ thấy lợi_nhuận và tương_lai màu hồng trước_mắt mà không nghĩ tới việc gồng nợ sau_này đâu dana đa_số toàn và mình từng chứng_kiến nhiều bạn bị dụ bỏ học bỏ thi bởi họ yêu_cầu tham_gia các buổi đào_tạo tự_nguyện dựa trên hình_thức ép_buộc nếu không tham_gia đầy_đủ thì sẽ bị cho là thiếu ý_chí ban_đầu thì thoải_mái giờ_giấc sau yêu_cầu lên cả ngày và ở lại tới khuya để làm gì thì biết rồi đấy tiếp_theo khi bạn đã tin_tưởng và nhận được những khoản lợi_nhuận đầu_tiên thì nhận về nhưng đã có suy_nghĩ kiếm tiền tỷ thì bạn có hài_lòng với số tiền hàng tháng không và thế_là lại xoay vốn lớn vài trăm triệu hoặc cả tỷ khúc này thì không lừa là tiền học được rồi nên nhiều bé rạch chân rạch tay đòi tự_tử nhảy lầu dối_trá đủ trò để ba mẹ đưa tiền nhiều nhà khó_khăn không có tiền thì cắm sổ_đỏ vì sót condanacon đúng nhận sai thế đéo nào được theo lời dana nói thì ba mẹ em lớn_tuổi rồi khổ đủ rồi thì xin lần này nữa thôi rồi một_vài năm nữa em làm ra tiền báo_hiếu họ sau chứ cứ như này bao_giờ khá nói_dối có ý tốt đó nhưng ai dám bảo_đảm gia_đình bạn sẽ sung_sướng hay lại ôm một khoản nợ đến hết_đời về việc giãy đành_đạch đòi sống_chết với người_thân xong lên cười đùa ngả_ngớn với nhau rồi nghĩ đó là tích_cực dana dạy niềm tin xuất_phát từ sự hiểu_biết vậy danacon hiểu bao_nhiêu về trendy defi dự_án trendy defi khi còn làm ở dana mình từng hỏi tuyến trên là hoa_hồng ở đâu ra thì họ nói dự_án trả nhưng dự_án làm gì ra tiền là lấy tiền người vào sau trả cho người vào trước đúng chưa trendy defi là dự_án đa_cấp ponzi cãi gì nữa mình từng nghe chính chị leader nh giấu tên thừa_nhận vấn_đề này nhé chị còn bonus thêm là dana có phải chỉ có mỗi dự_án này đâu mà đen cái mấy dự_án trước cũng toàn scam vậy là uy_tín chưa khi đầu_tư thì xác_định có rủi_ro chứ không ai dám đứng ra cam_kết lợi_nhuận cả dân tài_chính ai cũng biết cái này dự_án ponzi sập khi không tiếp_tục rót vốn vậy nên chả có kiếm đồng_đội gì lỡ dính rồi mà không tiếp_tục lừa_gạt thì móm đứa trước ăn của đứa sau thì đứa cuối ăn gì hay nghĩ có bụt nào bỏ tiền_túi ra cứu_thế trước giờ g may_ra có money laundering thôi nhiều danacon đang tự_hào đang giúp đời giúp người thì tỉnh_ngộ đi gần đây thêm vụ pool của trendy defi bị hack danacon đã biết chưa nhỉ có mấy vụ scam tự hack dự_án của mình kiểu scam mà sợ mang_tiếng đó mang ba cái kiểm_duyệt certik ra lòe ai trong khi chính trang_chủ của nó mới bị tấn_công kết rơi từ trên trời xuống chỉ có nước mưa với cứt chim miếng phô_mai chỉ có sẵn trên bẫy chuột blockchain hay crypto không xấu nhưng hãy đầu_tư khi bạn có tiền dư giả bạn còn trẻ nếu có điều_kiện có_thể trải nghiệm còn ba mẹ già rồi không qua nổi vài cơn sóng_gió của thị_trường đâu có chơi có chịu đừng báo nhà_báo đời hãy kiên_trì để từ người bị lùa cũng sẽ thành người đi lùa danacon cố lên nhé biểu_hiện của danacon các bạn thấy thì né nhé hay nói đạo_lý hay nói về niềm tin làm_giàu nói nghe_vẻ rất trải nhưng toàn trong túi không có xu chạy_ăn từng bữa nhưng rất hay khoe tiền khoe sh đăng các bài tuyển_dụng về blockchain công_nghệ gần đây danacon còn để hẳn tên quỹ mẹ là onebit ventures,46,166,32,118,12,2,1,1,0,Cảnh báo,
44,P_CFS,44,2/19/2024 17:41,không ai tôi sau ngày đầu_tiên đi học,24,335,131,155,48,1,0,0,0,Khác,
45,P_CFS,45,2/19/2024 12:40,mở_đầu năm bằng việc ngủ quên học,34,226,97,97,30,1,0,1,0,Khác,
46,P_CFS,46,2/18/2024 21:30,nhớ ngủ sớm_mai dậy sớm đi học nhé cả nhà,7,147,18,55,73,0,1,0,0,Khác,
47,P_CFS,47,2/18/2024 20:33,xin chào mọi người chuyện là sau tết em quyết_tâm đi học lại phải cầm sách_vở để báo_thù tụi bạn anh_chị cho em hỏi thư_viện cho đánh_bài xì lát không ạ mai học xong tiết em chạy ra chơi bài liền chứ nôn lắm rồi,57,197,140,42,12,1,0,2,0,Hỏi-đáp,
48,P_CFS,48,2/18/2024 19:30,xin chào những bạn_hữu duyên đã thấy được bài viết này chủ_đề thì không mới đâu ạ mình là q nam nhé mình cũng hâm hố rồi ý có một công_việc ở đà_nẵng lương bình_thường muốn tìm một nửa bình_thường để cùng cố_gắng và sắp_xếp lại những dự_định cùng nhau mình thì sống chủ_đạo hướng về người_thân và gia_đình nữ gửi về page câu_chuyện của bạn tại đây,58,114,31,80,1,2,0,0,0,Tâm sự tình cảm,
49,P_CFS,49,2/18/2024 9:33,mai đi học ai trốn học đi mà,37,282,87,101,90,2,0,2,0,Khác,
50,P_CFS,50,2/17/2024 21:44,mới nhất messenger nay đã có_thể chọn đối_tượng nhìn thấy ghi_chú tức_là bạn có_thể đăng note tu dưng nhớ anh cho mỗi crush xem hoặc nói_móc nói mỉa nhỏ mình ghét,11,203,111,76,0,2,0,14,0,Chia sẻ kiến thức,
51,P_CFS,51,2/17/2024 20:00,một trường đại_học tầm_cỡ khu_vực mà quản_lý và tổ_chức thi học_phần thud thật_sự quá yếu_kém và đáng chê_trách làm ảnh_hưởng đến tâm_lý làm bài thi của các sinh_viên quá yếu_kém không còn gì có_thể diễn_tả được nếu cảm_thấy mạng trường chưa đủ mạnh web trường chưa đủ tốt thì ngay từ đầu mình tạo link tạo drive ghi sẵn lên bảng cho sinh_viên vào chứ vào phòng thi rồi mà kêu mở web lên hỏi có được không mạng yếu không vào được load lâu rồi không phản_hồi lại giám_thị coi thi dẫn đến chậm_trễ rồi quá_trình ghi link ghi mật_khẩu lên bảng cũng tốn thời_gian không ít trục_trặc là phải đi gọi người thật_sự rất tốn thời_gian và ảnh_hưởng đến tâm_lý của sinh_viên mong nhà_trường khắc_phục những hạn_chế trong khâu tổ_chức thi học_phần này,2,158,1,131,23,2,1,0,0,Vấn đề trường,
52,P_CFS,52,2/17/2024 11:44,dấu_hiệu hết tết,12,132,69,47,16,0,0,0,0,Ngày lễ,
53,P_CFS,53,2/17/2024 10:40,chỉ còn ngày chủ_nhật nữa thôi sao,4,206,59,91,55,0,0,1,0,Khác,
54,P_CFS,54,2/16/2024 12:20,cần thuê người học hộ từ thứ hai đến thứ bảy tuần sau lương thỏa_thuận làm kiểm_tra được điểm_cao có thêm thưởng,51,227,114,108,2,1,2,0,0,Tuyển dụng,
55,P_CFS,55,2/15/2024 9:00,hôm_nay đã là tết rồi mọi người chuẩn_bị gì chưa,15,181,67,79,34,1,0,0,0,Ngày lễ,
56,P_CFS,56,2/14/2024 10:53,mùng thua bài mùng không có quà valentine,15,192,84,81,23,3,1,0,0,Khác,
57,P_CFS,57,2/13/2024 19:45,góc tìm người_yêu đi chơi valentine nè góc kiếm người_yêu chào tất_cả mọi người mình sinh năm hiện đang làm công_việc văn_phòng tại một công_ty xây_dựng lớn ở đà_nẵng ngoài_ra mình còn làm thêm công_việc bên ngoài nên thu_nhập cũng ổn_định về ngoại_hình mình được mọi người xung_quanh đánh_giá là đẹp_trai trắng_trẻo hiền_lành mình mong_muốn tìm_kiếm một bạn gái tốt_nghiệp ngành kinh_tế đã đi làm thì càng tốt cùng quê quảng_trị hoặc ở đà_nẵng để cùng nhau tìm_hiểu nếu hợp có_thể tiến xa hơn vậy các bạn nào thấy phù_hợp có_thể để lại bình_luận hoặc thả biểu_tượng buồn mình sẽ chủ_động nhắn_tin cảm_ơn mọi người rất nhiều mong admin duyệt bài giúp mình với ạ tìm người dạo phố đà_nẵng tình_hình là tối nay mùng mình lưu_trú ở đà_nẵng một đêm để mai vào lại sài_gòn do bạn_bè đều ở quê chưa vào lại đà_nẵng nên giờ chỉ có mình một_mình lại tiếp_tục một năm tha_phương cầu thực nơi đất khách mong năm mới sẽ được gặp_gỡ thêm vài người bạn mới và biết_đâu trong đó lại là mảnh ghép còn lại nếu may_mắn bài viết này được duyệt kịp_thời thì mình hi_vọng sẽ có người đi chơi cùng mình nhé à mình là nữ cựu sinh_viên của trường cũng gần chục năm rồi thả tim bài viết hoặc bình_luận mình sẽ nhắn_tin ạ chúc tất_cả mọi người một năm mới bình an gửi về page câu_chuyện của bạn tại đây,15,52,16,25,8,3,0,0,0,Tâm sự tình cảm,
58,P_CFS,58,2/13/2024 10:40,nhớ làm bài_tập trên elearning check deadline nộp bài_tập tết,55,363,40,151,168,2,1,1,0,Chia sẻ kiến thức,
59,P_CFS,59,2/12/2024 9:30,cay không chịu được,35,332,185,121,26,0,0,0,0,Khác,
60,P_CFS,60,2/12/2024 0:16,đánh ván chốt lỗ triệu,29,169,68,65,32,2,2,0,0,Khác,
61,P_CFS,61,2/11/2024 15:00,giờ này tuần sau đang trên đường về lại đà_nẵng nghĩ đến thôi đã thấy háo_hức rồi,51,363,62,109,190,1,0,1,0,Chia sẻ trải nghiệm,
62,P_CFS,62,2/11/2024 10:50,cho các bạn sinh_viên vẫn đòi lì_xì,5,162,105,53,3,1,0,0,0,Khác,
63,P_CFS,63,2/10/2024 11:06,mục_tiêu năm mất nụ hôn đầu,15,126,86,36,4,0,0,0,0,,
64,P_CFS,64,2/9/2024 16:30,gửi tới và và những ai đang đau_khổ mất_mát tiền_bạc mất_mát người_thân vì tiền điện_tử em_trai tôi đang học năm cũng bị bọn tiền điện_tử dụ_dỗ bỏ đi thực_tập nói_dối bố_mẹ là đi thực_tập hơn tháng nay rồi xin bố_mẹ tiền đi học các khóa học như ielts học đồ_họa cách đây tuần nó uy_hiếp bố_mẹ đưa nó mấy trăm triệu đồng và cắm sổ_đỏ để vay viết cam_kết ra trường bằng giỏi để bố_mẹ đưa tiền bố_mẹ tôi cũng nhẹ_dạ cả_tin đưa nó cắm vào app chơi đến lúc tôi phát_hiện thì đã quá muộn em_trai tôi hay đi tới cơ_sở ở quận cẩm lệ những ai bị lừa và có em_út bị lừa như thế này thì bình_luận dưới bài viết để tôi inbox trao_đổi hướng giải_quyết nhé gửi về page câu_chuyện của bạn tại đây,10,61,1,36,22,2,0,0,0,Cảnh báo,
65,P_CFS,65,2/9/2024 9:39,dịch_vụ cho thuê người_yêu với giá ưu_đãi nhân_dịp tết nguyên đán có nhiều gói khác nhau cho các bạn lựa_chọn giá siêu sinh_viên gói bạn_bè đi chơi đơn_giản không tiếp_xúc cơ_thể gói hẹn_hò nắm tay dạo phố gói lãng_mạn ăn tối nơi đông người đăng hình lên facebook gói ăn tối cùng gia_đình phụ_thu thêm nếu phải chơi với trẻ nhỏ đi kèm gói siêu lãng_mạn tất_cả các lựa_chọn ở trên hôn kiểu pháp phút mỗi phút tính thêm gói giả_vờ yêu tất_cả các lựa_chọn trên hôn thoải_mái trước mặt gia_đình và bạn_bè album lãng_mạn đăng facebook zalo và instagram đổi trạng_thái mối quan_hệ trên facebook thành hẹn_hò và có_thể giữ đến tuần sau các gói khác vui_lòng inbox để biết thêm chi_tiết,61,238,166,62,4,1,2,3,0,Tuyển dụng,
66,P_CFS,66,2/8/2024 19:00,tổng_hợp những cách lừa_đảo sinh_viên nên tránh để cuộc_đời bớt đau_khổ đa_cấp nhóm này sẽ tiếp_cận bạn với mục_đích là bán sản_phẩm đổ đống rác lên đầu các bạn thao_túng để các bạn bỏ tiền ra càng nhiều càng tốt sản_phẩm thì đa_dạng lắm cà_phê cacao ngũ_cốc thực_phẩm chức_năng và dạo gần đây thì có vụ chứng_khoán forex nữa lừa_đảo chứng_khoán cái chứng_khoán và forex ở trên thì mình đoán cũng là một dạng biến_tướng của tổ_chức này nó sẽ tuyển bạn về làm môi_giới chứng_khoán cụ_thể là gọi điện và tư_vấn đúng hơn là thao_túng khách_hàng mở tài_khoản và giao_dịch trên một cái app kết_quả thì khách mất sạch tiền còn bạn thì mất_hồn vì lương_tâm cắn_rứt giai_đoạn kết_bạn bốn_phương người bạn thân_thiết người bạn tuyệt_vời có_thể là người đi đường nhờ giúp_đỡ bạn_bè ngồi học chung lớp bằng mọi cách người_ta sẽ xin cho được thông_tin liên_lạc của bạn ban_đầu thì sẽ là kết_bạn đi chơi cố_gắng dành nhiều thời_gian cho bạn nhất có_thể để bạn nghĩ rằng người_ta xem bạn là bạn thân bạn thực_sự quan_trọng với cuộc_đời họ hoặc với lừa_đảo chứng_khoán ở trên thì sẽ bắt_đầu bằng việc tuyển_dụng đủ các vị_trí với mức lương từ triệu triệu hoa_hồng tổng_thu_nhập đâu_đó khoảng triệu triệu cách tiếp_cận có_thể khác nhưng điểm chung ở đây là bạn sẽ luôn được nghe một tương_lai tươi đẹp rất màu hồng tham_gia một doanh nghiệptổ chức rất nhiều người thành_công và giàu_có bạn sẽ được đi du_lịch tham_gia hội_thảo thậm_chí là đi tình_nguyện để có cơ_hội nói_chuyện tiếp_xúc với người giàu giai_đoạn gặp_gỡ những người thành_công hay nói đạo_lý một khi bạn chấp_nhận tham_gia những hoạt_động trên thì nghĩa_là họ đã nắm chắc được khả_năng thành_công rồi hiệu_ứng chân_lý ảo_tưởng đã chỉ ra rằng tất_cả chúng_ta đều có xu_hướng tin điều gì đó là sự_thật sau khi tiếp_xúc với nó nhiều lần không tin thì bạn có_thể vào link để đọc kỹ hơn về nghiên_cứu trong một môi_trường toàn những người ăn_mặc check in sang chảnh và suốt ngày ra_rả câu_chuyện thành_công thì lâu ngày bạn sẽ tin đó là thật vào hội này thì ai không tin những điều trên sẽ là đứa thất_bại không có ý_chí không thương mẹ cha là một người bất_trị dưới đáy xã_hội hoặc bên công_ty chứng_khoán thì có thêm khâu đào_tạo mà kiến_thức thì ất ơ lắm trên youtube đầy ra chịu_khó tìm_hiểu thì hỏi lại vài câu sẽ biết được trình_độ của chuyên_gia ở trong ngay giai_đoạn chia_sẻ cơ_hội cùng đến thành_công tạm gọi là chốt kèo một_khi đã chắc rằng chúng_ta là anh_em giàu_có có nhau thì sẽ vào giai_đoạn cuối khi mà bạn bắt_đầu tin_tưởng tuyệt_đối vào tổ_chức thì một anh_chị ất ơ nào đó sẽ chào_hàng bạn bằng cách rủ kinh_doanh cùng về cách_thức bào tiền của công_ty đa_cấp thì đã có bài đăng nên mình không nhắc lại nữa còn phía công_ty chứng_khoán sẽ dí kpi cho bạn lúc chốt được khách thì tuyên_dương khen_thưởng xem bẫy của vtv để hình_dung rõ hơn tại nó y chang vậy á cái chính ở đây là sàn giao_dịch do những công_ty ma làm ra nó cùng bản_chất với các kiểu lừa_đảo trong phóng_sự bẫy một khi tiền bạn hay khách nộp vào sẽ không_thể rút ra được tụi này có_thể điều_chỉnh được mức lãilỗ thông_qua cách lập_trình ứng_dụng và tất_nhiên chơi với tụi này thì chứng_khoán cũng không còn là cờ_bạc như nhiều người vẫn hay nói bởi tỷ_lệ thắng của bạn bằng vậy nên đừng cố gồng lệnh làm gì chuyên_gia ở đây thì chỉ cần lên youtube học khoảng tiếng hỏi lại câu là biết mặt nhau ngay với kinh_nghiệm gần năm bươn_chải của mình mình biết là tụi này sẽ thay_đổi hình_thức liên_tục và ngày_càng tinh_vi hơn vậy nên mình rất mong bạn nào biết thêm hình_thức nào nữa hãy chia_sẻ bớt đi một người bị lừa thì bạn cũng đã giúp được rất nhiều cho cuộc_đời và gia_đình của họ,3,22,3,16,0,3,0,0,0,Cảnh báo,
