text,label,Post_ID
hẹn gặp bạn tại dueiuoi,Neutral,18
năm còn nhẹ năm không biết,Neutral,18
hệ tư tưởng mới nè,Neutral,18
chi nhánh miền trung của cty,Neutral,18
muê chữ ê kéo dài,Postive,18
muê mà s không đi học,Negative,18
chê,Negative,18
á à thì ra ad cũng là đồng nghiệp công ty ha,Neutral,18
nguyễn ánh vân dueiuoi nè,Neutral,18
lờ,Negative,18
iu ơi này hay bị deadline dí quá,Negative,18
tin juan ko anh để đi kể,Neutral,18
phải phòng không,Neutral,19
mình thay mặt bé điên xin lỗi bạn ạ huhu,Negative,19
mình là hồng duyên mình xin thay mặt khánh chi xin lỗi phòng nơi mà có tổng tài,Negative,19
duyênn không bạn đâu có xinh đâu,Negative,19
duyênn với cả bạn khánh chi không có lỗi nhé,Negative,19
ok tôi xin lỗi bạn tôi đã chỉnh sửa,Negative,19
duyênn xin lỗi là xong à,Negative,19
yêu được hoq nèk,Postive,19
duyênn đi về ok,Neutral,19
đề nghị nhỏ tiếng,Negative,19
lỗi tui lỗi tui trần thanh nhã,Negative,19
lỗi tại cái nồi,Negative,19
cái bụng hại cái thân,Negative,19
chắc là ko cho các bạn mượn nồi nên các bạn viết cfs đó,Neutral,19
ren mà lì đến nỗi được lên thế ni luon hả vui thật,Neutral,19
tr oi nguyên phòng được thế đức là ngủ thẳng cẳng nha chị vui thật,Neutral,19
k ngủ mà còn lì là trở thành thế kiểm điểm đó,Negative,19
a quậy quá e ngủ hổng được,Negative,19
dạy lại ảnh đi em,Negative,19
phải bây k vui thật,Neutral,19
các chị có thể bớt ồn hơn được khum,Negative,19
hát kraoke hơi ồn,Negative,19
hát nhạc thất tình mà còn hát to nữa,Negative,19
tao lạy kk,Negative,19
mình bthuong một xíu được không,Negative,19
gặp mí chí phòng là khum bthuong được buồn thật,Negative,19
mái tóc đó còn đou,Negative,19
bạn đúng không,Neutral,19
chắc chắn hai này gòi tui xác nhận nhé,Neutral,19
sao z,Neutral,19
không thể chối cãi,Neutral,19
ni đồng hương mà k bao che em z buồn thật,Negative,19
em bị oan,Negative,19
xin lũi vì cười to mò,Negative,19
t có nói chi đâu vui thật,Neutral,19
trung đội trưởng dô xin lỗi bạn liền kìa,Negative,19
ồn nhất chứ ai vui thật,Negative,19
chăm chỉ sống heo thỳ ngủ trước luôn chớ ồn chi nỏi,Negative,19
thay mặt trung đội trưởng của trung đội xin lỗi các bạn rất nhiều nếu biết sớm hơn mình đã rỏ mõm của nguyễn thế đức và trần thanh nhã lại sớm rồi ạ,Negative,19
lỡ ồn xí chi căng nà,Negative,19
cũng m,Neutral,19
có khi là mỏ m đó,Neutral,19
tiếng bẹp tay cũng làm bạn mất ngủ,Negative,19
quen k b vui thật,Postive,19
ta tầng không liên quan bạn,Negative,19
mà bic phòng nào r chớ vui thật,Neutral,19
mày chứ ai nữa,Negative,19
ác quá tui đi ngủ,Negative,19
tém lại bạn ơii,Negative,19
mình khu b mà bạn,Neutral,19
có mấy đứa th mà tối mô cũng xôm hếc cí tầng,Negative,19
đi cùng đợt có nam như mình chắc khủng hoảng tâm lý quá buồn thật,Negative,19
xin lỗi các bạn khóa cùng toai,Negative,19
chtoi im lặng mà,Negative,19
đội trưởng đội làm ồn,Negative,19
ai làm ồn chứ toi kh có,Negative,19
tôi có bằng chứng cô hát kara làm ảnh hưởng đến thính giác của tôi,Negative,19
chắc là do phận là con gái chưa một lần yêu ai vui thật,Negative,19
hay thế mà ru cho b ấy ngủ nữa,Postive,19
xin infor chuộc lỗi,Negative,19
chả cho,Negative,19
hư,Negative,19
ý ồn quá mik chẳng học bài gì đc lun,Negative,19
tung ảnh nóng lên ngồi đó mà học baìii,Negative,19
đi quân sự mặc áo khoác đc khum mọi người đó mình thấy hơi mệt trong người,Negative,19
nhỏ cái mỏ dùm,Negative,19
lên gường,Neutral,19
hay là còn xòe bài,Neutral,19
ai chứ tui im lặng lắm nghen vui thật,Postive,19
hí nhỏ nhỏ thoi nghe,Negative,19
qua xin lỗi liền đi buồn thật,Negative,19
m ồn phải không vui thật,Negative,19
t chăm ngoan đi ngủ trước vui thật,Postive,19
kh lẽ tag cả phòng h,Negative,19
đọc mật khẩu sẽ gay đi thì tụi mình nín mỏ cho nhé vui thật,Negative,19
r luôn,Neutral,19
em đúng là học trò của cô giáo nhỉ,Neutral,19
học trò nhớ bài quá cô giáo rất vui,Postive,19
r luôn mang tiếng cả phonhf luôn,Negative,19
r luôn họ đánh giá tao chừ,Negative,19
đứa nào khui cho họ biết,Negative,19
ai biếc gì đâu,Neutral,19
k quen mấy bạn này nha,Negative,19
chúng toi k làm gì cả ạ,Negative,19
tầng anh đó êm vui thật,Postive,19
thì ra là trung đội,Neutral,19
nào nào suỵt suỵt ai biết gì đâu vui thật,Negative,19
mài tệ,Negative,19
im lặng đi tầng kìa tiểu đội trưởng mặc dù chưa đi nhưng tầng đã on top,Negative,19
em xin lỗi ạ,Negative,19
la nhỏ thôi,Negative,19
me chua lắm,Negative,19
tụi t chưa làm đục nước lắm,Negative,19
mấy c cũm đâu có vừa dìi,Negative,19
còn ngồi tám là hiễu roi,Neutral,19
mỏ m ồn nhứttt,Negative,19
còn nhớ kỉ niệm di quân sự của ae mình ko vui thật,Postive,19
ngủ đắp chăn ăn mì tôm uống bia đđđ,Postive,19
rk là ko nhớ sự tích cô bé bứt lông vui thật,Postive,19
t chỉ nhớ sự tích chàng trai nói cút,Negative,19
cái mỏ tám chuyện quánh bài,Negative,19
tám nhỏ nhỏ sợ họ nghe oánh bài có hôm  thật,Negative,19
xin lỗi bạn đi em,Negative,19
bà cũng có gì,Neutral,19
xin lôĩi ạ khoong có lần sau luonnn r,Negative,19
k phải lỗi tại em là do trời sai khiến nên ta ồn cùng nhau,Negative,19
nói câu hợp ý thế toàn qua rủ toy đi chơi k vui thật,Postive,19
oan ức quá,Negative,19
thành tâm dập đầu xl bạn,Negative,19
dập đầu xin lỗi bạn buồn thật,Negative,19
chắc tại chơi lá ko rủ bạn á,Negative,19
bạn sống healthy quá mình chạy theo k kịp,Postive,19
mỏ ni ra chứ đâu,Neutral,19
mỏ anh á tổng tài của e,Neutral,19
toy bị oan huhuuuu,Negative,19
mắc chi nói đúng thế,Postive,20
nói đúng lại còn nói to,Postive,20
chéc đin lung á tr ơi,Negative,20
omg lâu lắm rồi mới vô lại page này,Postive,20
hqua tính tag m á,Neutral,20
ạ,Neutral,21
cũng ước đc như vậy,Postive,21
mình quyết định tối nay phải đi đánh bài vui thật,Postive,21
ai mới ot về giơ tay lên coi,Postive,21
hong dám vui thật,Negative,21
ai rủ đi cafe học bài giơ tay,Postive,21
off hết đi nếu bị đuổi việc thì năm nữa mới nhận được giấy quyết định,Negative,21
di an ca vien chien vui thật,Postive,21
đừng coi thường nỗ lực đạp xe của tôi v chứ,Negative,21
giỏi z trời,Postive,21
hèn chi ngủ mãi k chịu dậy,Negative,21
ngày đặc biệt nên ngủ ngon hẳnnn,Postive,21
nói như bth siêng học lắm z đó,Negative,21
hôm nào chả nằm chơi tới tối mà làm như đâu siêng lắm,Negative,21
ad nói hay nị,Neutral,22
trọn vẹn nơi mình,Neutral,22
thì chia tay đi,Negative,22
phàm những chuyện liên quan tới ny thì thành nyc hết cho lẹ,Postive,22
nói hay lắm cho tương tác,Postive,22
vào việc thôi tố nga,Neutral,22
cảm ơn vì đã không đợi nguyễn trọng thăng,Negative,22
đi tình nguyện để tìm ny lmj hốt ẻm kìa,Postive,22
dt muốn khóa mấy tiếng nói đi,Negative,22
cảm ơn cô vì cho về sớm,Postive,22
mọi người giúp em tìm infor bạn nam tên nguyễn thế lực học due với ạ làm bên mảng logistic năm ngoái em tìm được tt nhưng k giữ liên lạc bạn đi tàu chung chuyến huế với em em cảm ơn mn nhiều ạ,Postive,22
hello bạn nha ad nghĩ rằng việc bạn thích ai đó đặc biệt là người đó giỏi hơn và có sự thu hút hơn mình bạn nên coi đó là động lực để cố gắng phát triển bản thân qua từng ngày người ta giỏi bạn cũng có thể giỏi người ta có nhiều mối quan hệ xung quanh bạn cũng hãy mở rộng mqh của mình thậm chí bạn còn có thể làm tốt hơn như vậy bạn hãy nhìn vào hướng tích cực rằng người ta thu hút như thế hẳn nhiên họ cũng muốn kết bạn với những người giống họ và bạn cũng đừng vì người khác mà lệch khỏi quỹ đạo riêng của mình hãy cố gắng phấn đấu chỉ cần tốt hơn bản thân mình ngày hôm qua chút thôi thì đã là sự thành công rồi đó cứ tập trung vào chính bản thân bạn mỗi ngày bạn nha,Postive,22
suy cho cùng thì độc thân vẫn là sự lựa chọn tuyệt vời nhất,Postive,22
ib hdan cho,Neutral,23
năm ni từ sẽ bắt đầu thi á bạn,Neutral,23
are,Neutral,23
bạn vào mục đào tạo để xem kế hoạch năm học là có nhé,Neutral,23
hình như quá hạn thì kh rút được nửa đâu cũng học tuần rồi mà,Neutral,23
học đi sao đâu học thuộc đi thi là ổn áp ib c cho tlieu học,Neutral,23
chị nói đúng rồi đó học đi em tài liệu của chị bao a đó,Postive,23
mày đúng không,Neutral,23
bình thường học di auki mà,Neutral,23
học đi emm dki cả lsd ktct với cnxh còn qua được kì mà,Postive,23
khánh anh ơi tư vấn cho em nìa vui thật,Neutral,23
không đc á,Negative,23
cùng câu hỏi nhma điểm như này thì thấp quá sợ kéo k lên nổi bạn tính điểm thử xem,Negative,23
không được á thường nếu lên thì hơn xí là cao rồi chứ ko lếch nỗi ớ,Negative,23
có ai đang học song bằng kh ạ muốn học song bằng thì làm cách nào ạ,Neutral,23
cách gia hạn mượn sách ở thư viện onl kiểu gì ạ,Neutral,23
cho em hỏi năm nay thi cuối kì ii thì sẽ rơi vào tầm tháng nào đầu tháng cuối tháng giữa tháng ạ và năm ngoái các anh chị thi vào thời điểm nào ạ,Neutral,23
em muốn tìm bạnanh chị chung đam mê vẽ vời ạ digital càng tốt vì em đang cần người dạy vui thật,Postive,23
bạn nào cần thi cntt cb và học nc tại tt flic thì gộp chung vs mình nhé,Neutral,23
cả nhà ơi cho e hỏi e lỡ qua hạn rút học phần r ạ h e làm đơn thì có rút đc kh vs cả làm như nào ạ,Neutral,23
gửi bạn có face trang bắp bạn cute dễ thương vậy ạ xin hỏi bạn có người yêu chưa chứ mình thấy bạn xinh vậy mà chỉ dám nhìn bạn từ xa thôi ạ nhưng bạn lỡ làm hồn mình hay đi mất tiêu rồi,Postive,23
mọi người giúp em tìm infor bạn nam tên nguyễn thế lực học due với ạ làm bên mảng logistic năm ngoái em tìm được tt nhưng k giữ liên lạc bạn đi tàu chung chuyến huế với em em cảm ơn mn nhiều ạ,Postive,23
hiện giờ em rối quá xin viết lên đây các anh chị về trước giải đáp giúp em ạ chuyện là em sinh viên hiện đang đi thực tập hồ sơ thực tập em đã nộp cho khoa từ lâu nhưng nay em phát hiện mình viết sai và không được chấp nhận bài điều đó có ảnh hưởng nhiều đến kết quả thực tập và có xảy ra trường hợp hủy bỏ thực tập hoặc f cuối kỳ không ạ cảm ơn mọi người ạ,Negative,23
mọi người cho em hỏi là mình rớt môn tiếng anh thì bây giờ mình phải đăng ký học lại môn đó rồi mới được nộp bằng để pass hay là mình không cần đăng ký học lại và vẫn nộp bằng để pass được môn ta mình bị rớt đó ạ em cảm ơn,Negative,23
choa mình xin info bạn nam mặc áo đỏ đeo kính đen học english elementary cô an phương lớp hôm nay níu bạn có bồ rùi thì cho tui sorri nha,Negative,23
em là sinh viên trường khác và có ý định muốn chuyển sang trường mình dạ nếu muốn chuyển qua trường mình thì cần phải đáp ứng những yêu cầu gì vậy ạ mong ac giải đáp em xin cảm ơn ạ,Neutral,23
chào mọi người em là sinh viên ngành tmđt hiện đang học năm hiện tại em còn đang rất mông lung không biết sau này ra trường sẽ làm những công việc gì em đang thiên hướng về marketing vì lập trình và dữ liệu học không tốt có anhchị nào đã và sắp ra trường đi làm cho em hỏi anhchị đã làm việc ở những vị trí nào và cần trang bị kiến thức kỹ năng gì để có thể làm những công việc đó ạ em cảm ơn mọi người ạ,Neutral,23
có anh chị bạn nào đã từng và đang như em không huhuhu em lỡ đăng kí môn triết và lịch sử đảng cùng lúc vì nghe theo bạn nhưng vào hủy thì quá muộn rồi giờ ai cũng bảo em ngu huhuhu em biết em ngu rôìi anh chị có thể cho em hỏi khả năng qua môn không ạ em hay bị ảnh hưởng lời nói của người khác nên nghe nhiều người chửi làm em áp lực bữa giờ làm em chưa học nhưng sợ đến mức khóc luôn rồi,Negative,23
tìm bạn hoặc anhchị đu anime để coi spyxfamily demon slayers haikyuu ở rạp cùng ạ em là nữ trai gái gì cũng được chứ bạn trong lớp chả ai đu cùng em vã lắm rồi,Negative,23
các anh chị đi trước cho em hỏi là nếu năm nay tốt nghiệp khi nào mình xin được bằng tốt nghiệp tạm thời và chính thức vậy ạ,Neutral,23
mình tha thiết xin bạn nữ học quốc phòng ở hội trường a ca sáng ngồi ở hàng thứ hình như là thuộc tiểu đội đại đội ghế hay gì ấy ngồi trong lớp thấy b ấy xinh quá mình bị rung động học không vào nên b nào biết thì giúp mình với nghen,Postive,23
mình lên đây chỉ để muốn xin của bạn bị mất ghế vào hôm đi quân sự tối ngày hix bạn dễ thương quá trừng mà mình hok dám xin trực tiếp vui thật,Postive,23
cho em hỏi nếu đăng kí học kì hè thì mình sẽ học môn đó nhiều buổi trong tuần phải không ạ và học kì hè sẽ kéo dài trong mấy tháng ạ,Neutral,23
chào mn ạ em hiện đang theo học tại tphcm là sinh viên năm chuyên ngành marketing hiện nay em đang muốn đổi trường học nên muốn tham khảo những anh chị đang học ngành marketing tại trường về tất cả các môn học của ngành marketing ở trường mình ạ em xin cảm ơn,Neutral,23
em là học sinh cấp ạ lứa đang học chương trình mới của bộ em đặt mục tiêu học trường đại học kinh tế đà nẵng và học nghành luật kinh tế em học tốt các môn xã hội như văn sử và gdcd cho em xin review của các anh chị về nghành luật kinh tế và về trường được không ạ vd còn nghành nào oke thì cho em xin tham khảo ạ em chân thành cảm ơn,Neutral,23
